C0_Prob,C1_Prob
0.000596416,0.9994036
0.03323888,0.9667612
0.9928013,0.007198762
0.9949523,0.00504772
0.005467781,0.9945322
3.91E-09,1
8.40E-10,1
6.88E-05,0.9999312
2.99E-07,0.99999964
1.08E-06,0.9999989
4.07E-05,0.99995923
0.003066046,0.99693394
0.007029647,0.9929704
0.000270429,0.9997296
0.000483379,0.9995166
3.44E-05,0.99996555
1.33E-06,0.9999987
8.01E-08,0.9999999
0.00016943,0.9998305
9.39E-07,0.99999905
4.45E-05,0.99995553
1.19E-05,0.9999882
0.004439856,0.99556017
0.001483567,0.9985164
6.39E-11,1
2.03E-14,1
2.24E-08,1
0.000151323,0.9998486
3.38E-07,0.99999964
2.76E-10,1
1.57E-10,1
1.78E-09,1
5.70E-10,1
5.60E-09,1
2.37E-06,0.9999976
0.001935708,0.99806434
4.39E-07,0.9999995
6.81E-08,0.9999999
2.63E-06,0.9999974
1.73E-06,0.99999833
3.37E-08,1
1.68E-07,0.9999999
2.36E-05,0.9999764
4.52E-05,0.9999548
5.81E-06,0.99999416
1.05E-06,0.9999989
1.14E-05,0.99998856
1.04E-05,0.9999896
0.00024032,0.99975973
3.59E-06,0.9999964
1.31E-07,0.9999999
1.53E-05,0.99998474
2.76E-07,0.99999976
3.17E-08,1
1.32E-05,0.99998677
4.65E-06,0.99999535
1.16E-06,0.9999988
2.47E-07,0.99999976
0.000101872,0.9998981
3.45E-05,0.99996555
1.18E-07,0.9999999
8.82E-09,1
4.26E-07,0.9999995
2.25E-05,0.99997747
2.69E-09,1
2.17E-11,1
1.88E-09,1
3.07E-06,0.9999969
2.42E-11,1
9.03E-12,1
1.12E-07,0.9999999
1.48E-06,0.99999857
2.34E-07,0.99999976
3.52E-07,0.99999964
1.53E-06,0.99999845
0.002213474,0.9977865
2.71E-06,0.99999726
2.56E-06,0.9999974
0.001184817,0.9988152
0.010771106,0.98922896
0.002527596,0.99747235
0.000111197,0.9998888
0.000198808,0.9998012
0.004335627,0.9956644
6.40E-06,0.99999356
2.81E-05,0.99997187
0.014230991,0.985769
0.000414592,0.99958545
1.80E-10,1
3.39E-10,1
1.10E-07,0.9999999
8.50E-05,0.999915
1.71E-06,0.99999833
6.91E-08,0.9999999
0.000271172,0.99972886
0.11376515,0.8862348
0.000427921,0.9995721
0.000429953,0.9995701
0.06756017,0.9324398
0.99986994,0.000129999
0.000503272,0.9994967
0.03651867,0.9634813
0.9985879,0.001412057
5.71E-05,0.9999429
6.90E-09,1
1.33E-12,1
3.56E-07,0.99999964
3.09E-06,0.9999969
5.16E-09,1
1.20E-09,1
6.70E-06,0.9999933
6.31E-07,0.9999994
1.44E-09,1
1.03E-10,1
9.52E-06,0.99999046
1.35E-05,0.9999865
8.42E-09,1
4.16E-12,1
2.31E-10,1
3.28E-08,1
4.34E-07,0.9999995
2.42E-07,0.99999976
1.19E-05,0.9999881
7.71E-05,0.9999229
1.11E-05,0.9999889
8.32E-08,0.9999999
6.73E-06,0.9999933
0.000153234,0.9998467
7.43E-05,0.9999256
3.20E-07,0.99999964
0.000245506,0.9997545
0.014688505,0.9853115
0.016288865,0.9837112
0.00021591,0.99978405
0.002518209,0.99748176
0.003685457,0.9963146
1.20E-05,0.99998796
6.57E-08,0.9999999
3.68E-07,0.99999964
0.000319007,0.999681
2.69E-06,0.99999726
2.25E-08,1
2.40E-07,0.99999976
1.37E-06,0.99999857
8.26E-07,0.99999917
1.68E-05,0.9999832
6.21E-06,0.9999938
9.18E-09,1
3.51E-09,1
2.69E-11,1
1.65E-08,1
2.66E-08,1
6.66E-08,0.9999999
1.93E-08,1
3.77E-05,0.99996233
0.000124584,0.9998754
2.41E-06,0.9999976
2.50E-08,1
7.91E-06,0.99999213
1.04E-05,0.9999896
1.11E-07,0.9999999
2.01E-07,0.99999976
5.37E-07,0.9999994
5.04E-10,1
2.99E-12,1
3.05E-10,1
6.51E-07,0.9999994
2.67E-06,0.9999974
4.61E-08,1
3.14E-09,1
7.03E-06,0.99999297
0.002632769,0.9973672
1.87E-05,0.9999813
5.04E-06,0.999995
8.35E-05,0.99991655
0.016544601,0.9834554
0.001253549,0.9987464
8.50E-07,0.99999917
0.096608326,0.9033917
0.9948614,0.005138577
0.001253386,0.99874663
0.000444136,0.9995559
0.004561391,0.99543864
2.68E-05,0.9999732
3.57E-05,0.99996424
2.66E-05,0.9999734
0.001702136,0.99829787
0.002715308,0.99728465
2.06E-05,0.9999794
1.47E-05,0.9999852
1.58E-05,0.99998415
0.000285769,0.9997142
4.46E-06,0.9999956
6.95E-06,0.9999931
3.65E-05,0.9999635
0.001902879,0.9980971
9.50E-05,0.999905
1.92E-06,0.9999981
4.92E-05,0.99995077
0.004909825,0.9950901
7.32E-05,0.9999268
3.81E-07,0.99999964
0.000184324,0.99981564
9.86E-05,0.9999014
5.30E-05,0.9999471
0.00028261,0.9997174
0.003740709,0.99625933
2.79E-06,0.99999726
3.64E-10,1
1.87E-11,1
5.71E-11,1
1.25E-09,1
8.50E-09,1
3.14E-06,0.9999969
0.000937957,0.999062
0.030774666,0.9692253
0.014908843,0.9850912
1.12E-05,0.9999888
0.004983492,0.9950165
0.04035306,0.95964694
0.000194328,0.99980575
0.000292321,0.99970764
0.000435571,0.99956447
0.000332425,0.9996675
3.30E-06,0.99999666
1.88E-06,0.9999981
0.0043552,0.9956448
0.03761939,0.96238065
0.000188266,0.9998117
1.39E-05,0.9999862
0.027878003,0.972122
0.013908892,0.9860911
0.000127246,0.9998727
1.71E-06,0.99999833
4.62E-07,0.9999995
2.39E-05,0.99997616
3.55E-07,0.99999964
1.36E-08,1
4.81E-07,0.9999995
0.000717123,0.9992829
9.83E-07,0.99999905
7.24E-09,1
1.86E-06,0.9999981
7.76E-05,0.9999224
3.26E-05,0.99996746
1.74E-08,1
0.000742348,0.9992576
0.011763155,0.98823684
1.77E-05,0.99998224
2.51E-05,0.99997485
0.000946593,0.9990534
1.82E-05,0.99998176
2.88E-07,0.99999976
3.31E-07,0.99999964
6.35E-09,1
2.73E-06,0.99999726
4.64E-05,0.9999536
1.34E-07,0.9999999
1.17E-05,0.9999883
0.000388946,0.9996111
0.000728525,0.99927145
4.85E-07,0.9999995
6.17E-06,0.9999938
1.43E-05,0.9999857
2.69E-08,1
1.37E-09,1
0.005326836,0.9946732
0.000284761,0.99971527
6.28E-06,0.9999937
9.84E-08,0.9999999
0.000841545,0.9991585
0.14496902,0.85503095
2.35E-06,0.9999976
1.90E-06,0.9999981
0.002542792,0.9974572
0.06519653,0.93480355
1.50E-06,0.99999845
3.88E-06,0.99999607
0.1870738,0.8129262
0.000998239,0.9990018
2.46E-06,0.9999975
3.35E-05,0.9999665
0.011339219,0.9886608
1.01E-05,0.99998987
2.79E-07,0.99999976
1.14E-06,0.9999988
0.005031108,0.99496895
0.000852386,0.99914765
5.82E-07,0.9999994
2.29E-06,0.99999774
0.000253916,0.999746
0.001134924,0.9988651
1.00E-05,0.99999
3.21E-06,0.9999968
1.65E-06,0.99999833
8.36E-06,0.99999166
3.74E-06,0.9999963
6.51E-07,0.9999994
5.98E-06,0.99999404
3.30E-05,0.999967
7.08E-07,0.9999993
2.17E-08,1
1.55E-07,0.9999999
1.74E-07,0.9999999
4.71E-08,1
6.49E-09,1
8.38E-07,0.99999917
1.27E-07,0.9999999
8.34E-05,0.9999167
1.61E-06,0.99999833
5.03E-07,0.9999995
7.44E-06,0.9999926
9.30E-07,0.99999905
5.16E-07,0.9999995
5.74E-06,0.9999943
8.90E-06,0.99999106
9.64E-07,0.99999905
1.37E-07,0.9999999
1.72E-06,0.99999833
2.96E-07,0.99999976
1.98E-06,0.999998
1.51E-07,0.9999999
3.15E-05,0.9999685
1.29E-06,0.9999987
4.07E-06,0.99999595
7.81E-08,0.9999999
5.54E-08,1
1.43E-07,0.9999999
4.06E-07,0.99999964
1.33E-08,1
9.66E-08,0.9999999
5.11E-07,0.9999995
4.33E-06,0.9999957
1.12E-06,0.9999989
2.37E-05,0.9999763
1.45E-06,0.99999857
3.15E-05,0.9999684
0.000436267,0.99956375
9.77E-05,0.99990225
1.63E-05,0.99998367
4.35E-05,0.9999565
9.02E-06,0.99999094
3.46E-07,0.99999964
2.05E-06,0.999998
1.63E-06,0.99999833
2.81E-06,0.99999714
2.33E-06,0.9999976
1.59E-07,0.9999999
0.000186183,0.99981385
1.27E-06,0.9999987
6.97E-07,0.9999993
2.23E-06,0.99999774
5.98E-05,0.99994016
4.92E-05,0.99995077
3.64E-06,0.9999963
6.79E-06,0.9999932
7.94E-06,0.999992
0.000180329,0.9998197
0.000360651,0.9996394
2.79E-05,0.9999721
1.24E-05,0.9999876
1.50E-05,0.999985
2.92E-06,0.999997
1.12E-05,0.9999888
7.43E-06,0.9999926
3.40E-07,0.99999964
1.80E-07,0.99999976
1.13E-06,0.9999989
8.00E-07,0.99999917
2.12E-09,1
2.09E-08,1
1.10E-06,0.9999989
4.87E-07,0.9999995
2.18E-09,1
5.16E-08,1
4.03E-07,0.99999964
6.93E-07,0.9999993
4.85E-09,1
5.07E-07,0.9999995
2.90E-06,0.99999714
2.88E-06,0.99999714
3.31E-08,1
8.27E-05,0.99991727
1.27E-06,0.9999987
4.75E-07,0.9999995
2.54E-08,1
1.64E-06,0.99999833
1.42E-05,0.9999858
0.000150441,0.99984956
8.86E-08,0.9999999
2.69E-05,0.9999732
1.26E-05,0.99998736
4.49E-06,0.99999547
6.17E-08,0.9999999
2.11E-05,0.9999789
9.52E-06,0.99999046
3.19E-05,0.9999682
4.66E-08,1
0.000109343,0.9998907
0.000102397,0.9998976
1.31E-05,0.9999869
8.31E-08,0.9999999
7.40E-05,0.999926
1.74E-06,0.9999982
4.66E-06,0.99999535
9.29E-10,1
2.32E-05,0.99997675
6.28E-07,0.9999994
6.35E-06,0.9999937
3.91E-07,0.99999964
5.18E-05,0.99994814
1.28E-05,0.99998724
6.19E-06,0.9999938
1.07E-06,0.9999989
8.47E-05,0.99991524
0.000211877,0.9997881
1.05E-05,0.9999895
1.74E-06,0.9999982
0.00054372,0.9994562
4.90E-05,0.999951
0.000158715,0.9998412
3.17E-06,0.9999968
1.18E-05,0.9999882
2.93E-05,0.9999708
4.97E-05,0.9999503
5.85E-07,0.9999994
3.04E-05,0.9999696
3.54E-07,0.99999964
7.14E-08,0.9999999
1.39E-08,1
1.28E-05,0.9999871
1.24E-05,0.9999876
4.22E-06,0.9999958
6.41E-08,0.9999999
3.51E-06,0.99999654
5.12E-08,1
3.41E-07,0.99999964
4.81E-07,0.9999995
8.24E-06,0.9999918
4.83E-07,0.9999995
5.19E-06,0.99999475
4.50E-08,1
1.22E-06,0.9999988
2.84E-06,0.99999714
4.40E-06,0.9999956
4.73E-07,0.9999995
9.42E-07,0.99999905
1.57E-06,0.99999845
1.34E-05,0.99998665
4.52E-08,1
3.65E-06,0.9999963
1.48E-06,0.99999857
1.55E-07,0.9999999
5.28E-07,0.9999995
1.57E-05,0.99998426
2.35E-07,0.99999976
4.92E-08,1
1.04E-08,1
4.12E-05,0.99995875
8.38E-06,0.99999166
5.00E-05,0.99995005
6.25E-06,0.9999938
0.000845321,0.9991547
0.000135499,0.99986446
4.48E-05,0.9999553
8.41E-06,0.99999154
4.97E-06,0.999995
9.01E-07,0.99999905
4.55E-06,0.99999547
8.92E-08,0.9999999
1.32E-06,0.9999987
2.64E-05,0.99997365
4.69E-07,0.9999995
3.28E-06,0.99999666
4.55E-05,0.99995446
3.63E-06,0.9999964
3.40E-05,0.999966
1.42E-05,0.9999858
0.000607196,0.99939275
0.00019342,0.9998066
7.49E-05,0.999925
4.52E-05,0.9999548
0.000155506,0.99984443
6.06E-06,0.9999939
2.61E-05,0.9999739
5.25E-07,0.9999995
3.78E-07,0.99999964
9.65E-06,0.99999034
4.17E-06,0.9999958
3.79E-07,0.99999964
0.000160816,0.9998392
4.07E-05,0.99995935
1.57E-07,0.9999999
2.39E-09,1
7.66E-07,0.9999993
1.36E-07,0.9999999
2.71E-08,1
1.25E-08,1
4.97E-06,0.999995
5.01E-06,0.999995
7.69E-07,0.9999993
6.12E-07,0.9999994
1.33E-06,0.9999987
1.39E-05,0.9999862
1.55E-05,0.9999845
1.37E-06,0.9999987
2.10E-05,0.999979
5.82E-05,0.9999418
1.48E-05,0.9999852
4.46E-06,0.9999956
4.66E-06,0.99999535
2.10E-06,0.99999785
9.19E-07,0.99999905
3.95E-07,0.99999964
6.83E-05,0.9999317
4.58E-06,0.99999547
2.46E-05,0.99997544
2.82E-06,0.99999714
0.000546519,0.9994535
4.15E-05,0.9999585
3.96E-05,0.9999604
1.45E-06,0.99999857
0.001934351,0.99806565
6.74E-06,0.9999932
7.14E-06,0.99999285
2.02E-07,0.99999976
8.64E-06,0.9999913
5.13E-07,0.9999995
1.72E-07,0.9999999
7.97E-09,1
9.83E-06,0.9999902
9.71E-06,0.99999034
8.39E-07,0.99999917
6.17E-05,0.99993825
0.000112348,0.9998876
1.43E-05,0.9999857
3.30E-07,0.99999964
2.70E-07,0.99999976
1.80E-05,0.999982
3.21E-06,0.9999968
9.49E-05,0.9999051
0.000278848,0.9997211
1.85E-05,0.9999815
6.16E-07,0.9999994
1.28E-06,0.9999987
6.73E-08,0.9999999
5.60E-06,0.9999944
4.26E-07,0.9999995
4.06E-06,0.99999595
7.27E-07,0.9999993
9.43E-06,0.9999906
1.71E-06,0.99999833
0.000230822,0.99976915
8.46E-06,0.99999154
7.48E-05,0.99992526
3.81E-06,0.9999962
1.15E-05,0.99998844
3.11E-06,0.9999969
2.36E-05,0.9999764
4.91E-05,0.9999509
8.81E-06,0.9999912
1.47E-07,0.9999999
0.000116247,0.9998838
0.000199931,0.99980015
0.000444889,0.99955505
5.03E-05,0.9999497
0.000468602,0.9995314
2.08E-06,0.999998
0.000244285,0.9997557
0.000124965,0.99987507
3.26E-06,0.9999968
1.92E-06,0.9999981
0.000127436,0.99987257
6.62E-05,0.9999337
9.26E-06,0.9999907
3.01E-07,0.99999964
2.07E-06,0.999998
3.88E-07,0.99999964
1.63E-06,0.99999833
8.31E-06,0.99999166
1.29E-05,0.9999871
8.58E-07,0.99999917
2.68E-05,0.9999732
2.49E-06,0.9999975
4.72E-07,0.9999995
1.64E-07,0.9999999
0.000165735,0.9998342
7.99E-06,0.999992
9.79E-06,0.9999902
2.59E-06,0.9999974
4.14E-05,0.99995863
3.22E-06,0.9999968
9.22E-08,0.9999999
8.77E-06,0.9999912
2.78E-06,0.99999726
1.91E-06,0.9999981
1.18E-05,0.9999882
7.95E-07,0.99999917
2.52E-05,0.99997485
2.44E-06,0.9999976
6.81E-06,0.9999932
1.21E-05,0.99998784
1.30E-05,0.999987
1.82E-05,0.99998176
3.27E-05,0.99996734
1.73E-05,0.9999827
1.19E-06,0.9999988
7.94E-07,0.99999917
1.70E-05,0.99998295
2.70E-06,0.99999726
1.40E-05,0.99998605
5.19E-06,0.99999475
1.53E-06,0.99999845
3.95E-06,0.99999607
0.000478884,0.99952114
4.83E-06,0.99999523
3.89E-06,0.99999607
3.18E-05,0.9999683
1.27E-05,0.99998736
2.39E-06,0.9999976
1.55E-06,0.99999845
7.75E-08,0.9999999
4.27E-06,0.9999957
2.12E-05,0.9999788
1.77E-07,0.9999999
6.24E-07,0.9999994
2.77E-06,0.99999726
8.81E-06,0.9999912
1.22E-05,0.99998784
8.00E-08,0.9999999
5.01E-07,0.9999995
7.43E-06,0.9999926
6.69E-06,0.9999933
3.04E-07,0.99999964
9.64E-07,0.99999905
1.28E-06,0.9999987
1.66E-06,0.99999833
8.15E-07,0.99999917
3.37E-07,0.99999964
6.17E-07,0.9999994
1.02E-07,0.9999999
2.39E-07,0.99999976
6.72E-08,0.9999999
9.92E-07,0.99999905
2.25E-08,1
2.82E-08,1
3.77E-10,1
1.78E-08,1
1.07E-08,1
1.34E-09,1
3.36E-09,1
1.97E-09,1
5.71E-09,1
1.11E-08,1
2.43E-09,1
8.08E-09,1
1.59E-07,0.9999999
1.66E-07,0.9999999
1.65E-05,0.99998343
5.65E-06,0.9999944
7.43E-05,0.99992573
0.000331061,0.99966896
7.92E-07,0.99999917
1.32E-06,0.9999987
1.20E-05,0.99998796
4.13E-07,0.99999964
1.16E-07,0.9999999
4.64E-06,0.99999535
1.52E-06,0.99999845
2.52E-05,0.9999747
6.68E-07,0.9999993
1.21E-06,0.9999988
2.42E-06,0.9999976
4.73E-06,0.99999523
0.00018343,0.9998166
2.60E-06,0.9999974
9.75E-06,0.9999902
0.000177959,0.9998221
8.28E-05,0.99991715
9.34E-05,0.99990654
8.56E-06,0.9999914
4.58E-06,0.99999547
4.16E-06,0.9999958
2.75E-05,0.99997246
3.19E-06,0.9999968
8.65E-07,0.99999917
7.52E-07,0.9999993
1.12E-05,0.9999888
9.72E-07,0.99999905
1.57E-07,0.9999999
0.000192729,0.9998073
0.000919072,0.9990809
0.000829075,0.9991709
2.62E-05,0.9999739
0.000684654,0.9993154
0.000643535,0.99935645
1.08E-07,0.9999999
2.51E-05,0.99997485
5.78E-08,1
2.92E-07,0.99999976
9.58E-08,0.9999999
6.62E-08,0.9999999
2.89E-06,0.99999714
2.49E-05,0.9999751
2.53E-05,0.9999747
1.11E-05,0.9999889
0.000205996,0.99979407
9.02E-05,0.99990976
2.17E-05,0.9999783
2.61E-06,0.9999974
0.000192661,0.9998074
0.001178754,0.9988212
0.000193032,0.99980694
0.00010252,0.9998975
0.00267516,0.9973248
0.05243561,0.94756436
0.00365792,0.996342
0.000657895,0.99934214
0.001362034,0.998638
0.01266833,0.9873317
0.000169865,0.9998301
0.000122758,0.9998772
6.69E-06,0.9999933
4.55E-05,0.99995446
1.77E-06,0.9999982
6.61E-09,1
1.20E-05,0.99998796
3.36E-05,0.9999664
3.40E-08,1
1.78E-06,0.9999982
4.58E-09,1
3.63E-06,0.9999964
3.48E-09,1
6.19E-09,1
1.18E-09,1
3.17E-07,0.99999964
1.13E-07,0.9999999
6.36E-08,0.9999999
1.00E-05,0.99999
0.000126358,0.99987364
6.52E-05,0.9999348
8.73E-05,0.9999126
8.19E-05,0.9999181
0.002975874,0.9970241
0.00010342,0.9998965
6.70E-06,0.9999933
1.54E-06,0.99999845
9.10E-08,0.9999999
1.85E-08,1
2.86E-08,1
3.79E-06,0.9999962
2.55E-05,0.9999745
3.08E-05,0.9999691
1.01E-05,0.99998987
1.06E-07,0.9999999
0.001377146,0.9986229
0.000406164,0.9995938
2.73E-06,0.99999726
1.24E-05,0.9999876
0.0001083,0.99989164
3.80E-06,0.9999962
3.48E-06,0.99999654
7.36E-06,0.9999926
0.000360743,0.9996393
1.38E-05,0.9999862
6.36E-06,0.9999937
3.76E-05,0.99996233
0.000425332,0.9995747
1.24E-06,0.9999988
3.53E-06,0.9999964
1.59E-06,0.99999845
1.62E-05,0.9999838
3.99E-07,0.99999964
6.09E-09,1
1.75E-08,1
0.000523576,0.9994765
2.39E-06,0.9999976
1.51E-05,0.99998486
6.12E-05,0.9999387
0.000616251,0.9993837
1.03E-06,0.9999989
1.74E-06,0.9999982
1.44E-07,0.9999999
0.001630597,0.9983694
6.64E-05,0.9999336
2.25E-06,0.99999774
1.22E-06,0.9999988
3.39E-06,0.99999666
5.94E-06,0.99999404
8.15E-06,0.9999919
5.91E-07,0.9999994
6.59E-07,0.9999993
2.69E-07,0.99999976
3.38E-06,0.99999666
4.04E-06,0.99999595
3.23E-05,0.9999677
1.27E-11,1
6.02E-10,1
1.53E-05,0.99998474
0.00127087,0.99872917
2.81E-05,0.99997187
3.40E-05,0.999966
2.53E-05,0.9999747
0.000319312,0.99968076
1.69E-06,0.99999833
9.32E-06,0.9999907
3.27E-07,0.99999964
1.39E-05,0.99998605
2.55E-06,0.9999975
1.15E-06,0.9999988
9.27E-10,1
4.65E-13,1
8.82E-12,1
5.43E-09,1
6.99E-06,0.99999297
0.00036158,0.99963844
4.67E-05,0.9999534
1.27E-05,0.99998736
0.00031966,0.9996804
0.06778563,0.9322143
0.000380052,0.99961996
3.81E-05,0.999962
1.72E-05,0.99998283
0.000418695,0.9995813
1.33E-07,0.9999999
9.47E-09,1
2.72E-07,0.99999976
0.000763556,0.99923646
7.15E-08,0.9999999
3.35E-08,1
5.39E-07,0.9999994
0.000353151,0.9996469
2.28E-09,1
7.97E-12,1
1.35E-12,1
1.12E-10,1
4.99E-11,1
7.36E-07,0.9999993
0.000217356,0.9997826
0.00348075,0.9965192
2.81E-05,0.99997187
4.19E-05,0.99995816
0.000404293,0.9995957
0.007291496,0.9927085
0.004569646,0.99543035
0.041291934,0.95870805
0.002441375,0.9975586
0.02945662,0.9705433
0.000161411,0.9998386
0.000106918,0.99989307
0.13483965,0.8651603
0.9530435,0.046956465
1.47E-05,0.99998534
0.008512687,0.99148726
1.95E-05,0.99998057
6.29E-06,0.9999937
5.39E-07,0.9999994
5.72E-07,0.9999994
9.00E-08,0.9999999
3.47E-05,0.9999653
5.03E-07,0.9999995
1.15E-05,0.99998856
3.93E-07,0.99999964
7.89E-06,0.99999213
1.19E-07,0.9999999
9.86E-07,0.99999905
0.000237852,0.9997621
0.007741752,0.99225825
0.000404549,0.99959546
6.95E-05,0.9999305
2.16E-06,0.99999785
4.46E-06,0.9999956
8.56E-05,0.9999144
0.00039217,0.99960786
9.54E-05,0.9999045
0.023669431,0.9763306
0.006790402,0.99320966
0.000272835,0.9997272
0.000422024,0.99957794
0.9904565,0.00954347
0.012108362,0.9878917
0.000522063,0.9994779
4.32E-05,0.9999567
0.019767199,0.98023283
0.001676981,0.998323
0.012006983,0.987993
0.012266601,0.98773336
0.18966325,0.81033677
0.000697744,0.99930227
0.13601677,0.8639832
0.9943129,0.005687158
0.9905708,0.009429232
0.015170451,0.9848296
0.000170084,0.9998299
2.47E-06,0.9999975
5.65E-07,0.9999994
1.35E-07,0.9999999
1.69E-07,0.9999999
4.86E-09,1
5.37E-08,1
3.28E-09,1
1.30E-07,0.9999999
2.84E-07,0.99999976
0.000480139,0.9995198
2.80E-06,0.99999726
2.38E-05,0.99997616
4.47E-05,0.9999553
1.26E-05,0.99998736
6.85E-05,0.9999316
5.67E-05,0.99994326
7.01E-07,0.9999993
2.48E-09,1
7.77E-13,1
2.11E-10,1
1.24E-10,1
6.01E-07,0.9999994
2.82E-08,1
2.96E-10,1
4.32E-10,1
1.25E-07,0.9999999
5.37E-09,1
2.02E-06,0.999998
7.18E-07,0.9999993
0.000711292,0.9992887
8.20E-05,0.999918
0.000563529,0.99943644
1.14E-05,0.99998856
9.37E-06,0.9999906
4.81E-07,0.9999995
2.59E-06,0.9999974
1.37E-06,0.9999987
2.63E-06,0.9999974
1.11E-06,0.9999989
0.000518614,0.9994814
0.001346697,0.9986533
0.7691273,0.23087265
0.012894142,0.98710585
0.005222634,0.9947773
0.001310909,0.9986891
0.39426166,0.6057383
0.010528877,0.9894712
0.003532754,0.99646723
0.008090217,0.9919098
0.41224396,0.58775604
6.30E-05,0.99993706
0.001135014,0.998865
0.000672414,0.99932766
0.13582335,0.8641767
8.73E-05,0.9999126
0.000193609,0.99980646
0.03133741,0.96866256
0.14510338,0.8548966
0.00203395,0.99796605
0.002355748,0.99764425
0.033790354,0.96620965
0.000297679,0.9997023
6.24E-07,0.9999994
1.52E-08,1
8.97E-09,1
9.19E-09,1
2.71E-11,1
6.87E-10,1
8.99E-07,0.99999905
0.033605184,0.9663948
0.00022713,0.99977285
1.24E-05,0.9999876
4.82E-06,0.99999523
0.006979321,0.9930207
5.04E-06,0.999995
1.97E-06,0.999998
4.26E-07,0.9999995
3.09E-07,0.99999964
8.54E-09,1
1.15E-07,0.9999999
0.000168674,0.9998313
0.018407121,0.98159283
0.000311452,0.9996886
6.67E-05,0.99993336
9.96E-09,1
3.49E-06,0.99999654
1.89E-06,0.9999981
2.27E-06,0.99999774
0.002212116,0.99778783
0.000359457,0.9996406
3.64E-10,1
6.17E-11,1
2.68E-06,0.9999974
0.000801234,0.99919873
3.70E-05,0.99996305
1.70E-05,0.99998295
8.43E-05,0.9999157
0.00365399,0.99634606
0.000229345,0.9997707
2.27E-05,0.99997723
1.08E-10,1
3.37E-10,1
6.40E-10,1
1.18E-08,1
8.94E-09,1
3.92E-08,1
1.01E-06,0.9999989
7.61E-06,0.9999924
0.87506574,0.124934174
0.09822271,0.90177727
0.001891762,0.99810827
